Zip Code,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Paperless Billing,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Contract_Month-to-month,Contract_One year,Contract_Two year,Payment Method_Bank transfer (automatic),Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Internet Service_DSL,Internet Service_Fiber optic,Internet Service_No,Average Charges
-1.8714826859826539,-0.897612572725621,0.7516516439620492,-1.0094301272202446,-0.440327089412664,-0.9656081041070596,-0.5471149893120582,-0.6283446565089229,0.32718938968958156,-0.9915636347739862,-0.9178374556366102,-1.0289980595185069,-1.0269875536081858,-0.9242665895369795,1.1466885201862331,1.137564140044012,0.8289391504586738,-0.0032644838155611237,-0.5251015154562936,1,1.6620589061112212,0.7099325396522097,-1.1667173189187812,True,False,False,False,False,False,True,True,False,False,-1.412872234053862
-1.8677301060349154,-0.8845731857855516,0.7136347283321958,0.9906579693175857,-0.440327089412664,-0.9656081041070596,1.8277693346647275,-1.1172721918246462,0.32718938968958156,-0.9915636347739862,-0.9178374556366102,-1.0289980595185069,-1.0269875536081858,-0.9242665895369795,-1.1126316462328174,-1.1215013874311341,0.8289391504586738,0.1629377330323022,-0.8675512258671538,1,1.6620589061112212,0.33835436888245557,-1.6471245734484794,True,False,False,False,False,True,False,False,True,False,7.3977574083750275
-1.8666579403355616,-0.8737557553322407,0.7377318693576299,0.9906579693175857,-0.440327089412664,-0.9656081041070596,1.8277693346647275,0.06430268518835193,0.32718938968958156,1.1168958389879344,-0.9178374556366102,1.2428745792677225,1.2454405385795932,-0.9242665895369795,1.1466885201862331,1.137564140044012,0.8289391504586738,1.3811999825271402,0.5585210769498317,1,1.6620589061112212,0.29190709753623634,-1.23522609993446,True,False,False,False,False,True,False,False,True,False,0.5247765365272841
-1.8661218574858849,-0.8825882054166748,0.7446164357123805,-1.0094301272202446,-0.440327089412664,-0.9656081041070596,1.8277693346647275,-0.8728084241667845,0.32718938968958156,1.1168958389879344,-0.9178374556366102,-1.0289980595185069,1.2454405385795932,-0.9242665895369795,1.1466885201862331,1.137564140044012,0.8289391504586738,1.0986562138857725,-0.5196749096355597,1,1.6620589061112212,0.5241434542673327,1.0763109187797395,True,False,False,True,False,False,False,False,True,False,-4.0857651635435515
-1.8586166975904082,-0.9346150498542021,0.662255644865902,-1.0094301272202446,-0.440327089412664,-0.9656081041070596,1.8277693346647275,-1.2395040756535771,0.32718938968958156,-0.9915636347739862,-0.9178374556366102,-1.0289980595185069,-1.0269875536081858,-0.9242665895369795,1.1466885201862331,-1.1215013874311341,0.8289391504586738,0.526920587929123,-0.9437663604632323,1,1.6620589061112212,1.453088881191718,1.001881625824434,True,False,False,False,False,True,False,False,True,False,3.940502297874515
-1.8559362833420237,-0.961759401913899,0.7068716025204325,-1.0094301272202446,-0.440327089412664,-0.9656081041070596,1.8277693346647275,-0.7098325790615434,0.32718938968958156,-0.9915636347739862,1.408012269782,1.2428745792677225,-1.0269875536081858,-0.9242665895369795,1.1466885201862331,1.137564140044012,0.8289391504586738,1.1402067680977384,-0.37805373333836034,1,1.6620589061112212,1.081510710421964,-1.2140814144357936,True,False,False,False,True,False,False,False,True,False,-1.3028813921137758
-1.85486411764267,-0.911680484878361,0.7481006668635689,-1.0094301272202446,2.271039016322759,1.0356168260670764,1.8277693346647275,-0.9950403079957154,0.32718938968958156,1.1168958389879344,-0.9178374556366102,1.2428745792677225,-1.0269875536081858,-0.9242665895369795,-1.1126316462328174,-1.1215013874311341,0.8289391504586738,0.526920587929123,-0.7279595119094159,1,1.6620589061112212,0.4776961829211134,0.7616779985595851,True,False,False,False,True,False,False,False,True,False,-146.77514476313144
-1.8537919519433161,-0.8853924228116391,0.7274845123946716,0.9906579693175857,2.271039016322759,-0.9656081041070596,1.8277693346647275,-0.5876006952326126,0.32718938968958156,1.1168958389879344,-0.9178374556366102,-1.0289980595185069,-1.0269875536081858,-0.9242665895369795,1.1466885201862331,1.137564140044012,0.8289391504586738,1.0188791497987983,-0.23416044159589447,1,1.6620589061112212,1.0350634390757445,-1.0339286939871568,True,False,False,False,False,True,False,False,True,False,-0.5678002821269836
-1.7755238558904891,-0.9036689005218544,0.6564343785325505,-1.0094301272202446,-0.440327089412664,-0.9656081041070596,1.8277693346647275,-0.9542963467194051,0.32718938968958156,1.1168958389879344,-0.9178374556366102,-1.0289980595185069,-1.0269875536081858,-0.9242665895369795,1.1466885201862331,1.137564140044012,-1.2063611658909752,0.9839766842607471,-0.6291555791002016,1,1.6620589061112212,1.7317725092690335,0.9891948145252344,True,False,False,False,False,True,False,False,True,False,-13.76598004622383
-1.7519362105047056,-0.9386521945429003,0.733312731430868,-1.0094301272202446,-0.440327089412664,-0.9656081041070596,1.8277693346647275,-1.2802480369298874,0.32718938968958156,-0.9915636347739862,-0.9178374556366102,-1.0289980595185069,-1.0269875536081858,-0.9242665895369795,1.1466885201862331,-1.1215013874311341,0.8289391504586738,0.48370801154867815,-0.9723553082017323,1,1.6620589061112212,1.3137470671530602,-1.6225967382700264,True,False,False,False,False,True,False,False,True,False,3.4696239761529415
-1.7481836305569673,-0.9608257485834747,0.740947726179093,-1.0094301272202446,-0.440327089412664,1.0356168260670764,1.8277693346647275,-1.0357842692720256,0.32718938968958156,-0.9915636347739862,-0.9178374556366102,-1.0289980595185069,1.2454405385795932,-0.9242665895369795,-1.1126316462328174,-1.1215013874311341,0.8289391504586738,0.3440981493964733,-0.7881374821490981,1,1.6620589061112212,0.5241434542673327,-0.7987997912419875,True,False,False,True,False,False,False,False,True,False,22.024691245133948
-1.7321011450666604,-0.9388810271515767,0.6274768347066111,-1.0094301272202446,-0.440327089412664,-0.9656081041070596,1.8277693346647275,-0.8320644628904743,0.32718938968958156,1.1168958389879344,1.408012269782,-1.0289980595185069,-1.0269875536081858,-0.9242665895369795,-1.1126316462328174,-1.1215013874311341,0.8289391504586738,0.47041183420084937,-0.59822833779667,1,1.6620589061112212,1.2672997958068408,1.1879548582126975,True,False,False,False,False,True,False,False,True,False,-3.562249825696583
-1.7272763994195683,-0.9474410768530842,0.6677288125436032,0.9906579693175857,-0.440327089412664,-0.9656081041070596,-0.5471149893120582,-1.1172721918246462,0.32718938968958156,-0.9915636347739862,0.2450874070726948,0.10693825987460784,0.10922649248570376,0.23634817075302758,0.017028436976707882,0.008031376306438917,-1.2063611658909752,-1.4542098368974081,-0.9571343406557717,1,1.6620589061112212,0.33835436888245557,-1.5202564604564814,True,False,False,False,False,False,True,False,False,True,8.1616479215034
-1.7262042337202144,-0.9556472910796089,0.6797778465698386,-1.0094301272202446,2.271039016322759,1.0356168260670764,1.8277693346647275,-0.3023929662984406,0.32718938968958156,-0.9915636347739862,-0.9178374556366102,1.2428745792677225,1.2454405385795932,-0.9242665895369795,1.1466885201862331,1.137564140044012,0.8289391504586738,1.1202625020759949,0.10200234743728638,1,1.6620589061112212,1.3601943384992794,0.7912805582577178,True,False,False,False,False,True,False,False,True,False,0.14621748708015983
-1.6725959487525246,-0.9168687145932749,0.6063030734697348,0.9906579693175857,-0.440327089412664,1.0356168260670764,-0.5471149893120582,1.4495973685829016,0.32718938968958156,1.1168958389879344,-0.9178374556366102,1.2428745792677225,1.2454405385795932,1.3969629310430347,1.1466885201862331,1.137564140044012,0.8289391504586738,1.5025276008260804,2.350889272666349,1,1.6620589061112212,1.2672997958068408,0.5350069700138823,False,False,True,True,False,False,False,False,True,False,0.9597043590989586
-1.6184515809351578,-0.9837562418047117,0.6806330290194806,0.9906579693175857,-0.440327089412664,1.0356168260670764,1.8277693346647275,0.9199258719908678,0.32718938968958156,1.1168958389879344,1.408012269782,1.2428745792677225,-1.0269875536081858,-0.9242665895369795,1.1466885201862331,-1.1215013874311341,0.8289391504586738,1.0620917261792426,1.3039734773565694,1,1.6620589061112212,0.756379810998429,0.6365014604074806,True,False,False,False,False,True,False,False,True,False,0.6791790747652219
-1.5659154616668218,-0.941059008688626,0.8246031102948633,-1.0094301272202446,2.271039016322759,1.0356168260670764,1.8277693346647275,0.18653456901728277,0.32718938968958156,1.1168958389879344,-0.9178374556366102,-1.0289980595185069,-1.0269875536081858,-0.9242665895369795,-1.1126316462328174,-1.1215013874311341,0.8289391504586738,0.3889727479453962,0.2580282944700109,1,1.6620589061112212,0.38480164022867486,-1.3604026380865644,True,False,False,False,False,True,False,False,True,False,0.21746378167786237
-1.5637711302681143,-0.9392026957652003,0.8034265679768505,-1.0094301272202446,-0.440327089412664,1.0356168260670764,1.8277693346647275,-0.9135523854430948,0.32718938968958156,1.1168958389879344,1.408012269782,-1.0289980595185069,-1.0269875536081858,-0.9242665895369795,1.1466885201862331,1.137564140044012,0.8289391504586738,1.178433277972747,-0.5376532988383973,1,1.6620589061112212,1.3137470671530602,1.3503460428424547,True,False,False,False,False,True,False,False,True,False,-6.219411623954996
-1.5503690590261918,-0.9538850356875082,0.856533629856298,0.9906579693175857,-0.440327089412664,-0.9656081041070596,1.8277693346647275,-1.1987601143772668,0.32718938968958156,1.1168958389879344,-0.9178374556366102,-1.0289980595185069,-1.0269875536081858,-0.9242665895369795,-1.1126316462328174,-1.1215013874311341,0.8289391504586738,0.3191678168692938,-0.9060889509436658,1,1.6620589061112212,0.8028270823446483,0.011464557066904888,True,False,False,False,False,True,False,False,True,False,4.558706125635535
-1.5348226563855618,-0.933972119802417,0.7925692272178394,-1.0094301272202446,2.271039016322759,-0.9656081041070596,1.8277693346647275,-0.22090504374582004,0.32718938968958156,1.1168958389879344,-0.9178374556366102,-1.0289980595185069,1.2454405385795932,-0.9242665895369795,-1.1126316462328174,-1.1215013874311341,0.8289391504586738,0.44049543516823375,-0.06520770183573092,1,1.6620589061112212,1.6853252379228143,0.20007515171500825,True,False,False,False,False,True,False,False,True,False,-0.0836967321021353
-1.5112350109997783,-1.1776027062339054,0.6386799565536642,-1.0094301272202446,-0.440327089412664,1.0356168260670764,-0.5471149893120582,-0.3023929662984406,-3.0563338283944432,0.06266610210697406,1.408012269782,1.2428745792677225,1.2454405385795932,-0.9242665895369795,1.1466885201862331,1.137564140044012,0.8289391504586738,-0.20603118836995443,-0.3444131891244618,1,1.6620589061112212,1.8711143233076912,-0.17883761242109178,True,False,False,False,True,False,False,True,False,False,-0.4937065890763422
-1.508018513901717,-1.011847683985026,0.6947966117369176,0.9906579693175857,-0.440327089412664,-0.9656081041070596,-0.5471149893120582,-1.2802480369298874,-3.0563338283944432,0.06266610210697406,-0.9178374556366102,-1.0289980595185069,-1.0269875536081858,-0.9242665895369795,-1.1126316462328174,1.137564140044012,0.8289391504586738,-0.9755474523755615,-0.991723437919636,1,1.6620589061112212,0.9886161677295253,-1.776530048700317,True,False,False,False,False,True,False,True,False,False,3.5387346465793295
-1.506946348202363,-0.9946412633844293,0.7651737239638742,0.9906579693175857,-0.440327089412664,-0.9656081041070596,-0.5471149893120582,-1.2395040756535771,0.32718938968958156,-0.9915636347739862,-0.9178374556366102,-1.0289980595185069,-1.0269875536081858,-0.9242665895369795,-1.1126316462328174,-1.1215013874311341,-1.2063611658909752,-0.6797075063863649,-0.9715170520180417,1,1.6620589061112212,0.8028270823446483,-1.5490132327346677,True,False,False,False,False,True,False,True,False,False,4.056369601923856
-1.502657685404948,-1.0131815907929094,0.8035582058173408,-1.0094301272202446,2.271039016322759,1.0356168260670764,1.8277693346647275,-1.2802480369298874,0.32718938968958156,-0.9915636347739862,-0.9178374556366102,-1.0289980595185069,-1.0269875536081858,-0.9242665895369795,-1.1126316462328174,-1.1215013874311341,0.8289391504586738,0.18786806555948168,-0.9762818766411252,1,1.6620589061112212,0.8028270823446483,-0.3699855693290351,True,False,False,False,False,False,True,False,True,False,3.483635023232551
-1.496760774058502,-1.0370432942918122,0.7021544253984856,-1.0094301272202446,-0.440327089412664,-0.9656081041070596,-0.5471149893120582,-0.9950403079957154,0.32718938968958156,1.1168958389879344,1.408012269782,-1.0289980595185069,-1.0269875536081858,1.3969629310430347,-1.1126316462328174,1.137564140044012,-1.2063611658909752,0.21113637591818266,-0.7586882188536525,1,1.6620589061112212,0.33835436888245557,-1.4712007900995758,True,False,False,False,False,True,False,True,False,False,-152.97083330945458
-1.4892556141630255,-1.0020636648499113,0.7115419647765721,0.9906579693175857,-0.440327089412664,-0.9656081041070596,-0.5471149893120582,-1.2802480369298874,0.32718938968958156,-0.9915636347739862,-0.9178374556366102,-1.0289980595185069,-1.0269875536081858,-0.9242665895369795,-1.1126316462328174,-1.1215013874311341,0.8289391504586738,-0.6364949300059205,-0.9872233257756128,1,1.6620589061112212,0.6634852683059904,-1.5236396101362681,True,False,False,False,False,True,False,True,False,False,3.522677042061125
-1.4576267260320885,-1.018044487315055,0.7650824117998746,0.9906579693175857,-0.440327089412664,-0.9656081041070596,1.8277693346647275,-1.0357842692720256,0.32718938968958156,1.1168958389879344,-0.9178374556366102,-1.0289980595185069,-1.0269875536081858,-0.9242665895369795,1.1466885201862331,1.137564140044012,-1.2063611658909752,1.0039209502824906,-0.718165150184189,1,1.6620589061112212,1.638877966576595,-1.366323150026191,True,False,False,False,False,False,True,False,True,False,20.0692976213885
-1.3520184046457397,-0.8495593536049835,0.7680322118592336,-1.0094301272202446,-0.440327089412664,1.0356168260670764,1.8277693346647275,-0.506112772679992,0.32718938968958156,1.1168958389879344,1.408012269782,-1.0289980595185069,-1.0269875536081858,-0.9242665895369795,-1.1126316462328174,-1.1215013874311341,-1.2063611658909752,0.5850913638258751,-0.3048386735049641,1,1.6620589061112212,1.2672997958068408,1.1143713526773389,True,False,False,False,False,True,False,False,True,False,-0.6172232376996616
-1.3439771619005862,-0.8674901393494213,0.8337371077759573,-1.0094301272202446,-0.440327089412664,-0.9656081041070596,1.8277693346647275,-1.1580161531009565,0.32718938968958156,-0.9915636347739862,-0.9178374556366102,-1.0289980595185069,-1.0269875536081858,-0.9242665895369795,-1.1126316462328174,-1.1215013874311341,0.8289391504586738,0.2028262650757895,-0.8869193555850574,1,1.6620589061112212,0.756379810998429,-0.09679623268626654,True,False,False,True,False,False,False,False,True,False,5.612839815296634
-1.339688499103171,-0.8610217499873813,0.8073061761630249,0.9906579693175857,2.271039016322759,1.0356168260670764,-0.5471149893120582,1.0421577558197987,-3.0563338283944432,0.06266610210697406,-0.9178374556366102,1.2428745792677225,1.2454405385795932,-0.9242665895369795,-1.1126316462328174,1.137564140044012,0.8289391504586738,-0.648129085185271,0.16231267391649862,1,1.6620589061112212,1.9175615946539106,0.8817798121920096,True,False,False,False,False,True,False,True,False,False,0.07948096735129075
-1.3300390078089868,-0.8089488947228427,0.7204743338752323,-1.0094301272202446,-0.440327089412664,1.0356168260670764,1.8277693346647275,-1.2395040756535771,0.32718938968958156,1.1168958389879344,-0.9178374556366102,-1.0289980595185069,1.2454405385795932,1.3969629310430347,1.1466885201862331,1.137564140044012,0.8289391504586738,1.3163811179564737,-0.9002432170310868,1,1.6620589061112212,1.127957981768183,0.24405609755223415,True,False,False,False,False,True,False,False,True,False,3.7587803655300394
-1.297337953978696,-0.8615189112243861,0.7573292211033207,-1.0094301272202446,-0.440327089412664,1.0356168260670764,-0.5471149893120582,0.8384379494382472,0.32718938968958156,-0.9915636347739862,-0.9178374556366102,-1.0289980595185069,1.2454405385795932,-0.9242665895369795,1.1466885201862331,1.137564140044012,0.8289391504586738,0.9989348837770544,1.1986620294371257,1,1.6620589061112212,0.9886161677295253,-0.06211894846845382,False,True,False,True,False,False,False,False,True,False,0.6520002645742755
-1.2957297054296653,-0.8729454761662799,0.7743257984723594,-1.0094301272202446,2.271039016322759,-0.9656081041070596,1.8277693346647275,-0.7098325790615434,0.32718938968958156,1.1168958389879344,-0.9178374556366102,-1.0289980595185069,-1.0269875536081858,-0.9242665895369795,-1.1126316462328174,-1.1215013874311341,0.8289391504586738,0.32082983903777235,-0.5018950547920172,1,1.6620589061112212,1.8711143233076912,1.1126797778374455,True,False,False,False,False,False,True,False,True,False,-1.7296740384182112
-1.2951936225799885,-0.8649628012674498,0.7934712245332887,-1.0094301272202446,2.271039016322759,-0.9656081041070596,1.8277693346647275,-1.0357842692720256,0.32718938968958156,-0.9915636347739862,1.408012269782,-1.0289980595185069,-1.0269875536081858,-0.9242665895369795,-1.1126316462328174,-1.1215013874311341,-1.2063611658909752,0.38731072577691766,-0.785181526132926,1,1.6620589061112212,1.0350634390757445,0.014847706746691496,True,False,False,True,False,False,False,False,True,False,21.942086344256936
-1.2442657518606832,-0.8613312033371955,0.7099525769067535,-1.0094301272202446,-0.440327089412664,-0.9656081041070596,-0.5471149893120582,-1.2802480369298874,-3.0563338283944432,0.06266610210697406,-0.9178374556366102,1.2428745792677225,-1.0269875536081858,-0.9242665895369795,-1.1126316462328174,-1.1215013874311341,-1.2063611658909752,-1.1583698909082112,-0.9941499689776877,1,1.6620589061112212,1.6853252379228143,0.11211326004055645,True,False,False,True,False,False,False,True,False,False,3.5473931588195375
-1.2431935861613292,-0.8742060913913127,0.7132801404872222,0.9906579693175857,-0.440327089412664,-0.9656081041070596,1.8277693346647275,-0.9950403079957154,0.32718938968958156,1.1168958389879344,-0.9178374556366102,-1.0289980595185069,-1.0269875536081858,-0.9242665895369795,-1.1126316462328174,1.137564140044012,-1.2063611658909752,0.6548962949019775,-0.7150106598087218,1,1.6620589061112212,1.2672997958068408,-1.9025523742723682,True,False,False,True,False,False,False,False,True,False,-144.16432697656165
-1.2421214204619755,-0.8635344297527822,0.7394644829060069,-1.0094301272202446,-0.440327089412664,-0.9656081041070596,1.8277693346647275,-0.791320501614164,0.32718938968958156,-0.9915636347739862,-0.9178374556366102,1.2428745792677225,1.2454405385795932,-0.9242665895369795,-1.1126316462328174,-1.1215013874311341,0.8289391504586738,0.48038396721172105,-0.5169174879786828,1,1.6620589061112212,0.6634852683059904,0.6263520113681208,True,False,False,False,False,True,False,False,True,False,-2.4770880320161255
-1.2415853376122987,-0.8554467035852013,0.7120926188417062,-1.0094301272202446,-0.440327089412664,1.0356168260670764,-0.5471149893120582,-1.2802480369298874,-3.0563338283944432,0.06266610210697406,-0.9178374556366102,-1.0289980595185069,-1.0269875536081858,-0.9242665895369795,-1.1126316462328174,-1.1215013874311341,0.8289391504586738,-1.3295581742615106,-0.9964220844229541,1,1.6620589061112212,1.638877966576595,0.38022787216364506,True,False,False,False,False,True,False,True,False,False,3.555500674826277
-1.1895853011936395,-0.8383457414288205,0.5407159099878118,0.9906579693175857,-0.440327089412664,1.0356168260670764,1.8277693346647275,-1.076528230548336,0.32718938968958156,-0.9915636347739862,-0.9178374556366102,1.2428745792677225,1.2454405385795932,-0.9242665895369795,-1.1126316462328174,1.137564140044012,0.8289391504586738,0.8709591768041999,-0.7730929895891775,1,1.6620589061112212,1.638877966576595,-1.7917542222593568,True,False,False,False,False,True,False,False,True,False,10.102062781928364
-1.1676059043568867,-0.8212394859914549,0.620862960249201,0.9906579693175857,-0.440327089412664,-0.9656081041070596,1.8277693346647275,-1.2802480369298874,0.32718938968958156,-0.9915636347739862,-0.9178374556366102,-1.0289980595185069,-1.0269875536081858,-0.9242665895369795,-1.1126316462328174,1.137564140044012,-1.2063611658909752,0.5019902554019434,-0.9721126550959271,1,1.6620589061112212,1.824667051961472,-0.8520843986986266,True,False,False,False,False,True,False,False,True,False,3.4687581249289203
-1.1649254901085022,-0.7251285688201194,0.6417924498595379,-1.0094301272202446,-0.440327089412664,-0.9656081041070596,1.8277693346647275,-0.5468567339563023,0.32718938968958156,-0.9915636347739862,1.408012269782,-1.0289980595185069,1.2454405385795932,1.3969629310430347,1.1466885201862331,1.137564140044012,0.8289391504586738,1.3895100933695332,-0.15390844169414813,1,1.6620589061112212,0.570590725613552,-0.5391430533183654,True,False,False,False,False,True,False,False,True,False,-0.339646317682025
-1.1638533244091485,-0.8356274380559757,0.6771506519223789,0.9906579693175857,-0.440327089412664,-0.9656081041070596,-0.5471149893120582,-1.2395040756535771,0.32718938968958156,-0.9915636347739862,-0.9178374556366102,-1.0289980595185069,-1.0269875536081858,-0.9242665895369795,-1.1126316462328174,-1.1215013874311341,0.8289391504586738,-0.62486077482657,-0.9700831927564657,1,1.6620589061112212,0.8028270823446483,-1.4669718529998426,True,False,False,False,True,False,False,True,False,False,4.050382817533389
-1.1483069217685185,-0.7814323842924473,0.5486294763632654,-1.0094301272202446,-0.440327089412664,-0.9656081041070596,1.8277693346647275,-1.1580161531009565,0.32718938968958156,-0.9915636347739862,-0.9178374556366102,-1.0289980595185069,-1.0269875536081858,-0.9242665895369795,-1.1126316462328174,-1.1215013874311341,0.8289391504586738,0.17789593254861,-0.8889708772977739,1,1.6620589061112212,0.38480164022867486,-1.8391183177763692,True,False,False,False,False,True,False,False,True,False,5.625822802620758
-1.1370491819253035,-0.8385937112841311,0.6274833238959342,0.9906579693175857,-0.440327089412664,1.0356168260670764,-0.5471149893120582,-1.1580161531009565,0.32718938968958156,-0.9915636347739862,-0.9178374556366102,-1.0289980595185069,-1.0269875536081858,1.3969629310430347,-1.1126316462328174,-1.1215013874311341,-1.2063611658909752,-0.49023697917980086,-0.9282365616917014,1,1.6620589061112212,1.081510710421964,-0.8520843986986266,True,False,False,False,False,False,True,True,False,False,5.874314387964192
-1.1322244362782115,-0.8570379452839842,0.6209890359274115,-1.0094301272202446,-0.440327089412664,1.0356168260670764,-0.5471149893120582,-1.2802480369298874,0.32718938968958156,-0.9915636347739862,-0.9178374556366102,-1.0289980595185069,-1.0269875536081858,-0.9242665895369795,1.1466885201862331,-1.1215013874311341,-1.2063611658909752,-0.3190486958265014,-0.983009985483905,1,1.6620589061112212,1.0350634390757445,-0.6457122682316435,True,False,False,False,False,False,True,True,False,False,3.507642716262219
-1.08236873125826,-0.8429582250428941,0.6867249872501727,0.9906579693175857,-0.440327089412664,-0.9656081041070596,1.8277693346647275,-1.2802480369298874,0.32718938968958156,-0.9915636347739862,1.408012269782,-1.0289980595185069,-1.0269875536081858,-0.9242665895369795,-1.1126316462328174,1.137564140044012,0.8289391504586738,0.6582203392389346,-0.9700390740099557,1,1.6620589061112212,0.33835436888245557,-1.6217509508500798,True,False,False,False,False,False,True,False,True,False,3.4613590326509245
