Zip Code,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Paperless Billing,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Contract_Month-to-month,Contract_One year,Contract_Two year,Payment Method_Bank transfer (automatic),Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Internet Service_DSL,Internet Service_Fiber optic,Internet Service_No,Average Charges,CLTV per Month,High Monthly Charge,Loyal Customer
-1.855936283342024,-0.961759401913899,0.7068716025204325,-1.0094301272202446,-0.440327089412664,-0.9656081041070596,1.8277693346647277,-0.7098325790615434,0.3271893896895815,-0.9915636347739862,1.408012269782,1.2428745792677225,-1.0269875536081858,-0.9242665895369796,1.1466885201862331,1.137564140044012,0.8289391504586738,1.1402067680977384,-0.3780537333383603,1,1.6620589061112212,1.081510710421964,-1.2140814144357936,1,0,0,0,1,0,0,0,1,0,-1.3028813921137756,-4.18407211433049,1,0
-1.85486411764267,-0.911680484878361,0.7481006668635689,-1.0094301272202446,2.271039016322759,1.0356168260670764,1.8277693346647277,-0.9950403079957154,0.3271893896895815,1.1168958389879344,-0.9178374556366102,1.2428745792677225,-1.0269875536081858,-0.9242665895369796,-1.1126316462328174,-1.121501387431134,0.8289391504586738,0.526920587929123,-0.7279595119094159,1,1.6620589061112212,0.4776961829211134,0.7616779985595851,1,0,0,0,1,0,0,0,1,0,-146.77514476313144,153.57364890835666,1,0
-1.853791951943316,-0.8853924228116391,0.7274845123946716,0.9906579693175857,2.271039016322759,-0.9656081041070596,1.8277693346647277,-0.5876006952326126,0.3271893896895815,1.1168958389879344,-0.9178374556366102,-1.0289980595185069,-1.0269875536081858,-0.9242665895369796,1.1466885201862331,1.137564140044012,0.8289391504586738,1.0188791497987983,-0.2341604415958944,1,1.6620589061112212,1.0350634390757445,-1.0339286939871568,1,0,0,0,0,1,0,0,1,0,-0.5678002821269834,-2.507105812339672,1,0
-1.7755238558904891,-0.9036689005218544,0.6564343785325505,-1.0094301272202446,-0.440327089412664,-0.9656081041070596,1.8277693346647277,-0.9542963467194052,0.3271893896895815,1.1168958389879344,-0.9178374556366102,-1.0289980595185069,-1.0269875536081858,-0.9242665895369796,1.1466885201862331,1.137564140044012,-1.2063611658909752,0.9839766842607472,-0.6291555791002016,1,1.6620589061112212,1.7317725092690337,0.9891948145252344,1,0,0,0,0,1,0,0,1,0,-13.765980046223865,21.64367054975088,1,0
-1.7519362105047056,-0.9386521945429004,0.733312731430868,-1.0094301272202446,-0.440327089412664,-0.9656081041070596,1.8277693346647277,-1.2802480369298874,0.3271893896895815,-0.9915636347739862,-0.9178374556366102,-1.0289980595185069,-1.0269875536081858,-0.9242665895369796,1.1466885201862331,-1.121501387431134,0.8289391504586738,0.4837080115486781,-0.9723553082017324,1,1.6620589061112212,1.3137470671530602,-1.6225967382700264,1,0,0,0,0,1,0,0,1,0,3.4696239761529415,5.789859426119614,1,0
-1.7481836305569671,-0.9608257485834748,0.740947726179093,-1.0094301272202446,-0.440327089412664,1.0356168260670764,1.8277693346647277,-1.0357842692720256,0.3271893896895815,-0.9915636347739862,-0.9178374556366102,-1.0289980595185069,1.2454405385795932,-0.9242665895369796,-1.1126316462328174,-1.121501387431134,0.8289391504586738,0.3440981493964733,-0.7881374821490981,1,1.6620589061112212,0.5241434542673327,-0.7987997912419875,1,0,0,1,0,0,0,0,1,0,22.024691245133948,22.3226520337653,1,0
-1.7321011450666604,-0.9388810271515768,0.6274768347066111,-1.0094301272202446,-0.440327089412664,-0.9656081041070596,1.8277693346647277,-0.8320644628904743,0.3271893896895815,1.1168958389879344,1.408012269782,-1.0289980595185069,-1.0269875536081858,-0.9242665895369796,-1.1126316462328174,-1.121501387431134,0.8289391504586738,0.4704118342008493,-0.59822833779667,1,1.6620589061112212,1.2672997958068408,1.1879548582126975,1,0,0,0,0,1,0,0,1,0,-3.562249825696583,7.073874170169989,1,0
-1.7272763994195683,-0.9474410768530842,0.6677288125436032,0.9906579693175857,-0.440327089412664,-0.9656081041070596,-0.5471149893120582,-1.1172721918246462,0.3271893896895815,-0.9915636347739862,0.2450874070726948,0.1069382598746078,0.1092264924857037,0.2363481707530275,0.0170284369767078,0.0080313763064389,-1.2063611658909752,-1.454209836897408,-0.9571343406557716,1,1.6620589061112212,0.3383543688824555,-1.5202564604564814,1,0,0,0,0,0,1,0,0,1,8.161647921503398,12.96348637134435,0,0
-1.7262042337202144,-0.9556472910796088,0.6797778465698386,-1.0094301272202446,2.271039016322759,1.0356168260670764,1.8277693346647277,-0.3023929662984406,0.3271893896895815,-0.9915636347739862,-0.9178374556366102,1.2428745792677225,1.2454405385795932,-0.9242665895369796,1.1466885201862331,1.137564140044012,0.8289391504586738,1.1202625020759949,0.1020023474372863,1,1.6620589061112212,1.3601943384992794,0.7912805582577178,1,0,0,0,0,1,0,0,1,0,0.1462174870801597,1.1342783544757555,1,0
-1.6725959487525246,-0.9168687145932748,0.6063030734697348,0.9906579693175857,-0.440327089412664,1.0356168260670764,-0.5471149893120582,1.4495973685829016,0.3271893896895815,1.1168958389879344,-0.9178374556366102,1.2428745792677225,1.2454405385795932,1.3969629310430347,1.1466885201862331,1.137564140044012,0.8289391504586738,1.5025276008260804,2.350889272666349,1,1.6620589061112212,1.2672997958068408,0.5350069700138823,0,0,1,1,0,0,0,0,1,0,0.9597043590989586,0.21840608455722876,1,1
-1.6184515809351578,-0.9837562418047116,0.6806330290194806,0.9906579693175857,-0.440327089412664,1.0356168260670764,1.8277693346647277,0.9199258719908678,0.3271893896895815,1.1168958389879344,1.408012269782,1.2428745792677225,-1.0269875536081858,-0.9242665895369796,1.1466885201862331,-1.121501387431134,0.8289391504586738,1.0620917261792426,1.3039734773565694,1,1.6620589061112212,0.756379810998429,0.6365014604074806,1,0,0,0,0,1,0,0,1,0,0.6791790747652219,0.33152397688534724,1,1
-1.5659154616668218,-0.941059008688626,0.8246031102948633,-1.0094301272202446,2.271039016322759,1.0356168260670764,1.8277693346647277,0.1865345690172827,0.3271893896895815,1.1168958389879344,-0.9178374556366102,-1.0289980595185069,-1.0269875536081858,-0.9242665895369796,-1.1126316462328174,-1.121501387431134,0.8289391504586738,0.3889727479453962,0.2580282944700109,1,1.6620589061112212,0.3848016402286748,-1.3604026380865644,1,0,0,0,0,1,0,0,1,0,0.2174637816778624,-1.14653434767879,1,1
-1.5637711302681143,-0.9392026957652004,0.8034265679768505,-1.0094301272202446,-0.440327089412664,1.0356168260670764,1.8277693346647277,-0.9135523854430948,0.3271893896895815,1.1168958389879344,1.408012269782,-1.0289980595185069,-1.0269875536081858,-0.9242665895369796,1.1466885201862331,1.137564140044012,0.8289391504586738,1.178433277972747,-0.5376532988383973,1,1.6620589061112212,1.3137470671530602,1.3503460428424547,1,0,0,0,0,1,0,0,1,0,-6.219411623954996,15.620396812147696,1,0
-1.5503690590261918,-0.9538850356875082,0.856533629856298,0.9906579693175857,-0.440327089412664,-0.9656081041070596,1.8277693346647277,-1.1987601143772668,0.3271893896895815,1.1168958389879344,-0.9178374556366102,-1.0289980595185069,-1.0269875536081858,-0.9242665895369796,-1.1126316462328174,-1.121501387431134,0.8289391504586738,0.3191678168692938,-0.9060889509436658,1,1.6620589061112212,0.8028270823446483,0.0114645570669048,1,0,0,0,0,1,0,0,1,0,4.558706125635535,-0.05768037064591294,1,0
-1.5348226563855618,-0.933972119802417,0.7925692272178394,-1.0094301272202446,2.271039016322759,-0.9656081041070596,1.8277693346647277,-0.22090504374582,0.3271893896895815,1.1168958389879344,-0.9178374556366102,-1.0289980595185069,1.2454405385795932,-0.9242665895369796,-1.1126316462328174,-1.121501387431134,0.8289391504586738,0.4404954351682337,-0.0652077018357309,1,1.6620589061112212,1.6853252379228143,0.2000751517150082,1,0,0,0,0,1,0,0,1,0,-0.08369673210213525,0.2568045783237411,1,0
-1.5112350109997783,-1.1776027062339054,0.6386799565536642,-1.0094301272202446,-0.440327089412664,1.0356168260670764,-0.5471149893120582,-0.3023929662984406,-3.0563338283944432,0.062666102106974,1.408012269782,1.2428745792677225,1.2454405385795932,-0.9242665895369796,1.1466885201862331,1.137564140044012,0.8289391504586738,-0.2060311883699544,-0.3444131891244618,1,1.6620589061112212,1.8711143233076912,-0.1788376124210917,1,0,0,0,1,0,0,1,0,0,-0.4937065890763422,-0.25635867154630715,0,0
-1.508018513901717,-1.011847683985026,0.6947966117369176,0.9906579693175857,-0.440327089412664,-0.9656081041070596,-0.5471149893120582,-1.2802480369298874,-3.0563338283944432,0.062666102106974,-0.9178374556366102,-1.0289980595185069,-1.0269875536081858,-0.9242665895369796,-1.1126316462328174,1.137564140044012,0.8289391504586738,-0.9755474523755616,-0.991723437919636,1,1.6620589061112212,0.9886161677295252,-1.776530048700317,1,0,0,0,0,1,0,1,0,0,3.5387346465793295,6.33913467570433,0,0
-1.506946348202363,-0.9946412633844292,0.7651737239638742,0.9906579693175857,-0.440327089412664,-0.9656081041070596,-0.5471149893120582,-1.2395040756535771,0.3271893896895815,-0.9915636347739862,-0.9178374556366102,-1.0289980595185069,-1.0269875536081858,-0.9242665895369796,-1.1126316462328174,-1.121501387431134,-1.2063611658909752,-0.6797075063863649,-0.9715170520180416,1,1.6620589061112212,0.8028270823446483,-1.5490132327346675,1,0,0,0,0,1,0,1,0,0,4.056369601923856,6.467586108952848,0,0
-1.502657685404948,-1.0131815907929094,0.8035582058173408,-1.0094301272202446,2.271039016322759,1.0356168260670764,1.8277693346647277,-1.2802480369298874,0.3271893896895815,-0.9915636347739862,-0.9178374556366102,-1.0289980595185069,-1.0269875536081858,-0.9242665895369796,-1.1126316462328174,-1.121501387431134,0.8289391504586738,0.1878680655594816,-0.9762818766411252,1,1.6620589061112212,0.8028270823446483,-0.3699855693290351,1,0,0,0,0,0,1,0,1,0,3.483635023232551,1.3202075325209084,1,0
-1.496760774058502,-1.0370432942918122,0.7021544253984856,-1.0094301272202446,-0.440327089412664,-0.9656081041070596,-0.5471149893120582,-0.9950403079957154,0.3271893896895815,1.1168958389879344,1.408012269782,-1.0289980595185069,-1.0269875536081858,1.3969629310430347,-1.1126316462328174,1.137564140044012,-1.2063611658909752,0.2111363759181826,-0.7586882188536525,1,1.6620589061112212,0.3383543688824555,-1.4712007900995758,1,0,0,0,0,1,0,1,0,0,-152.97083330945458,-296.63148212200116,1,0
-1.4892556141630255,-1.0020636648499113,0.7115419647765721,0.9906579693175857,-0.440327089412664,-0.9656081041070596,-0.5471149893120582,-1.2802480369298874,0.3271893896895815,-0.9915636347739862,-0.9178374556366102,-1.0289980595185069,-1.0269875536081858,-0.9242665895369796,-1.1126316462328174,-1.121501387431134,0.8289391504586738,-0.6364949300059205,-0.9872233257756128,1,1.6620589061112212,0.6634852683059904,-1.523639610136268,1,0,0,0,0,1,0,1,0,0,3.522677042061125,5.436753908529439,0,0
-1.4576267260320883,-1.018044487315055,0.7650824117998746,0.9906579693175857,-0.440327089412664,-0.9656081041070596,1.8277693346647277,-1.0357842692720256,0.3271893896895815,1.1168958389879344,-0.9178374556366102,-1.0289980595185069,-1.0269875536081858,-0.9242665895369796,1.1466885201862331,1.137564140044012,-1.2063611658909752,1.0039209502824906,-0.718165150184189,1,1.6620589061112212,1.638877966576595,-1.366323150026191,1,0,0,0,0,0,1,0,1,0,20.0692976213885,38.18222861111533,1,0
-1.3520184046457395,-0.8495593536049835,0.7680322118592336,-1.0094301272202446,-0.440327089412664,1.0356168260670764,1.8277693346647277,-0.506112772679992,0.3271893896895815,1.1168958389879344,1.408012269782,-1.0289980595185069,-1.0269875536081858,-0.9242665895369796,-1.1126316462328174,-1.121501387431134,-1.2063611658909752,0.5850913638258751,-0.3048386735049641,1,1.6620589061112212,1.2672997958068408,1.1143713526773389,1,0,0,0,0,1,0,0,1,0,-0.6172232376996616,2.256327540042448,1,0
-1.3439771619005862,-0.8674901393494213,0.8337371077759573,-1.0094301272202446,-0.440327089412664,-0.9656081041070596,1.8277693346647277,-1.1580161531009563,0.3271893896895815,-0.9915636347739862,-0.9178374556366102,-1.0289980595185069,-1.0269875536081858,-0.9242665895369796,-1.1126316462328174,-1.121501387431134,0.8289391504586738,0.2028262650757895,-0.8869193555850574,1,1.6620589061112212,0.756379810998429,-0.0967962326862665,1,0,0,1,0,0,0,0,1,0,5.612839815296642,0.6125717579292259,1,0
-1.339688499103171,-0.8610217499873813,0.8073061761630249,0.9906579693175857,2.271039016322759,1.0356168260670764,-0.5471149893120582,1.0421577558197987,-3.0563338283944432,0.062666102106974,-0.9178374556366102,1.2428745792677225,1.2454405385795932,-0.9242665895369796,-1.1126316462328174,1.137564140044012,0.8289391504586738,-0.648129085185271,0.1623126739164986,1,1.6620589061112212,1.9175615946539104,0.8817798121920096,1,0,0,0,0,1,0,1,0,0,0.07948096735129075,0.4317882933769875,0,1
-1.3300390078089868,-0.8089488947228427,0.7204743338752323,-1.0094301272202446,-0.440327089412664,1.0356168260670764,1.8277693346647277,-1.2395040756535771,0.3271893896895815,1.1168958389879344,-0.9178374556366102,-1.0289980595185069,1.2454405385795932,1.3969629310430347,1.1466885201862331,1.137564140044012,0.8289391504586738,1.3163811179564735,-0.9002432170310868,1,1.6620589061112212,1.127957981768183,0.2440560975522341,1,0,0,0,0,1,0,0,1,0,3.7587803655300394,-1.0190060310507663,1,0
-1.297337953978696,-0.8615189112243861,0.7573292211033207,-1.0094301272202446,-0.440327089412664,1.0356168260670764,-0.5471149893120582,0.8384379494382472,0.3271893896895815,-0.9915636347739862,-0.9178374556366102,-1.0289980595185069,1.2454405385795932,-0.9242665895369796,1.1466885201862331,1.137564140044012,0.8289391504586738,0.9989348837770544,1.1986620294371255,1,1.6620589061112212,0.9886161677295252,-0.0621189484684538,0,1,0,1,0,0,0,0,1,0,0.6520002645742754,-0.03378898291750062,1,1
-1.2957297054296653,-0.8729454761662799,0.7743257984723594,-1.0094301272202446,2.271039016322759,-0.9656081041070596,1.8277693346647277,-0.7098325790615434,0.3271893896895815,1.1168958389879344,-0.9178374556366102,-1.0289980595185069,-1.0269875536081858,-0.9242665895369796,-1.1126316462328174,-1.121501387431134,0.8289391504586738,0.3208298390377723,-0.5018950547920172,1,1.6620589061112212,1.8711143233076912,1.1126797778374455,1,0,0,0,0,0,1,0,1,0,-1.7296740384182112,3.834613045940263,1,0
-1.2951936225799885,-0.8649628012674498,0.7934712245332887,-1.0094301272202446,2.271039016322759,-0.9656081041070596,1.8277693346647277,-1.0357842692720256,0.3271893896895815,-0.9915636347739862,1.408012269782,-1.0289980595185069,-1.0269875536081858,-0.9242665895369796,-1.1126316462328174,-1.121501387431134,-1.2063611658909752,0.3873107257769176,-0.785181526132926,1,1.6620589061112212,1.0350634390757445,0.0148477067466914,1,0,0,1,0,0,0,0,1,0,21.942086344256936,-0.4149227313773489,1,0
-1.2442657518606832,-0.8613312033371955,0.7099525769067535,-1.0094301272202446,-0.440327089412664,-0.9656081041070596,-0.5471149893120582,-1.2802480369298874,-3.0563338283944432,0.062666102106974,-0.9178374556366102,1.2428745792677225,-1.0269875536081858,-0.9242665895369796,-1.1126316462328174,-1.121501387431134,-1.2063611658909752,-1.1583698909082112,-0.9941499689776876,1,1.6620589061112212,1.6853252379228143,0.1121132600405564,1,0,0,1,0,0,0,1,0,0,3.547393158819537,-0.4000501172773779,0,0
-1.2431935861613292,-0.8742060913913127,0.7132801404872222,0.9906579693175857,-0.440327089412664,-0.9656081041070596,1.8277693346647277,-0.9950403079957154,0.3271893896895815,1.1168958389879344,-0.9178374556366102,-1.0289980595185069,-1.0269875536081858,-0.9242665895369796,-1.1126316462328174,1.137564140044012,-1.2063611658909752,0.6548962949019775,-0.7150106598087218,1,1.6620589061112212,1.2672997958068408,-1.902552374272368,1,0,0,1,0,0,0,0,1,0,-144.16432697656165,-383.6029278892293,1,0
-1.2421214204619755,-0.8635344297527822,0.7394644829060069,-1.0094301272202446,-0.440327089412664,-0.9656081041070596,1.8277693346647277,-0.791320501614164,0.3271893896895815,-0.9915636347739862,-0.9178374556366102,1.2428745792677225,1.2454405385795932,-0.9242665895369796,-1.1126316462328174,-1.121501387431134,0.8289391504586738,0.480383967211721,-0.5169174879786828,1,1.6620589061112212,0.6634852683059904,0.6263520113681208,1,0,0,0,0,1,0,0,1,0,-2.4770880320161255,3.0015023814655386,1,0
-1.2415853376122987,-0.8554467035852013,0.7120926188417062,-1.0094301272202446,-0.440327089412664,1.0356168260670764,-0.5471149893120582,-1.2802480369298874,-3.0563338283944432,0.062666102106974,-0.9178374556366102,-1.0289980595185069,-1.0269875536081858,-0.9242665895369796,-1.1126316462328174,-1.121501387431134,0.8289391504586738,-1.3295581742615106,-0.996422084422954,1,1.6620589061112212,1.638877966576595,0.380227872163645,1,0,0,0,0,1,0,1,0,0,3.5555006748262765,-1.3567548102353724,0,0
-1.1895853011936397,-0.8383457414288205,0.5407159099878118,0.9906579693175857,-0.440327089412664,1.0356168260670764,1.8277693346647277,-1.076528230548336,0.3271893896895815,-0.9915636347739862,-0.9178374556366102,1.2428745792677225,1.2454405385795932,-0.9242665895369796,-1.1126316462328174,1.137564140044012,0.8289391504586738,0.8709591768041999,-0.7730929895891775,1,1.6620589061112212,1.638877966576595,-1.7917542222593568,1,0,0,0,0,1,0,0,1,0,10.102062781928364,23.412983802463184,1,0
-1.1676059043568867,-0.8212394859914549,0.620862960249201,0.9906579693175857,-0.440327089412664,-0.9656081041070596,1.8277693346647277,-1.2802480369298874,0.3271893896895815,-0.9915636347739862,-0.9178374556366102,-1.0289980595185069,-1.0269875536081858,-0.9242665895369796,-1.1126316462328174,1.137564140044012,-1.2063611658909752,0.5019902554019434,-0.9721126550959271,1,1.6620589061112212,1.824667051961472,-0.8520843986986266,1,0,0,0,0,1,0,0,1,0,3.4687581249289203,3.040465182319195,1,0
-1.1649254901085022,-0.7251285688201194,0.6417924498595379,-1.0094301272202446,-0.440327089412664,-0.9656081041070596,1.8277693346647277,-0.5468567339563023,0.3271893896895815,-0.9915636347739862,1.408012269782,-1.0289980595185069,1.2454405385795932,1.3969629310430347,1.1466885201862331,1.137564140044012,0.8289391504586738,1.3895100933695332,-0.1539084416941481,1,1.6620589061112212,0.570590725613552,-0.5391430533183654,1,0,0,0,0,1,0,0,1,0,-0.33964631768202497,-1.1897849835119796,1,0
-1.1638533244091485,-0.8356274380559757,0.6771506519223789,0.9906579693175857,-0.440327089412664,-0.9656081041070596,-0.5471149893120582,-1.2395040756535771,0.3271893896895815,-0.9915636347739862,-0.9178374556366102,-1.0289980595185069,-1.0269875536081858,-0.9242665895369796,-1.1126316462328174,-1.121501387431134,0.8289391504586738,-0.62486077482657,-0.9700831927564656,1,1.6620589061112212,0.8028270823446483,-1.4669718529998426,1,0,0,0,1,0,0,1,0,0,4.0503828175333885,6.125039204433817,0,0
-1.1483069217685185,-0.7814323842924473,0.5486294763632654,-1.0094301272202446,-0.440327089412664,-0.9656081041070596,1.8277693346647277,-1.1580161531009563,0.3271893896895815,-0.9915636347739862,-0.9178374556366102,-1.0289980595185069,-1.0269875536081858,-0.9242665895369796,-1.1126316462328174,-1.121501387431134,0.8289391504586738,0.17789593254861,-0.8889708772977739,1,1.6620589061112212,0.3848016402286748,-1.8391183177763688,1,0,0,0,0,1,0,0,1,0,5.625822802620766,11.6387994624914,0,0
